1881-6371 , 319 , 0 , 0 , nan , 0
1476-7333 , 495 , 232 , 265 , 1.14 , 6
1476-7341 , 482 , 232 , 265 , 1.14 , 6
1476-7503 , 429 , 140 , 433 , 3.09 , 10
1741-2617 , 286 , 140 , 433 , 3.09 , 10
0882-7516 , 596 , 102 , 207 , 2.03 , 7
1563-5031 , 596 , 102 , 207 , 2.03 , 7
1138-0322 , 101 , 0 , 0 , nan , 0
0192-4788 , 1411 , 201 , 206 , 1.02 , 7
1544-4368 , 1411 , 201 , 206 , 1.02 , 7
2308-8877 , 2903 , 2841 , 4 , 0.0 , 1
0001-7817 , 340 , 149 , 3 , 0.02 , 1
1760-611X , 340 , 149 , 3 , 0.02 , 1
0515-3700 , 2316 , 1182 , 13 , 0.01 , 1
1769-7344 , 477 , 94 , 1 , 0.01 , 1
0994-4524 , 429 , 138 , 34 , 0.25 , 3
1969-6728 , 428 , 138 , 34 , 0.25 , 3
2211-7660 , 63 , 54 , 23 , 0.43 , 2
1748-2941 , 382 , 147 , 404 , 2.75 , 11
1748-295X , 369 , 147 , 404 , 2.75 , 11
2052-8817 , 297 , 180 , 60 , 0.33 , 3
1366-0071 , 623 , 0 , 0 , nan , 0
1570-8705 , 1696 , 824 , 8163 , 9.91 , 34
1691-5771 , 27 , 6 , 0 , 0.0 , 0
1655-4434 , 13 , 0 , 0 , nan , 0
1280-8571 , 180 , 115 , 153 , 1.33 , 4
1639-4798 , 138 , 115 , 153 , 1.33 , 4
1755-0637 , 293 , 181 , 36 , 0.2 , 3
1755-0645 , 293 , 181 , 36 , 0.2 , 3
0736-5829 , 1168 , 143 , 505 , 3.53 , 11
2198-7335 , 68 , 39 , 159 , 4.08 , 7
2076-944X , 151 , 103 , 16 , 0.16 , 2
2164-4373 , 5 , 4 , 0 , 0.0 , 0
2174-0992 , 42 , 24 , 8 , 0.33 , 2
1355-6215 , 1633 , 596 , 6817 , 11.44 , 35
1369-1600 , 756 , 0 , 0 , nan , 0
2084-7688 , 4 , 4 , 6 , 1.5 , 1
1606-6359 , 938 , 288 , 1291 , 4.48 , 15
1476-7392 , 915 , 288 , 1291 , 4.48 , 15
1940-0632 , 23 , 0 , 0 , nan , 0
1940-0640 , 398 , 342 , 713 , 2.08 , 13
1531-5754 , 423 , 137 , 157 , 1.15 , 5
2010-0329 , 0 , 0 , 0 , nan , 0
2060-0127 , 0 , 0 , 0 , nan , 0
2050-0335 , 0 , 0 , 0 , nan , 0
2050-0343 , 0 , 0 , 0 , nan , 0
2050-0181 , 0 , 0 , 0 , nan , 0
2060-0542 , 0 , 0 , 0 , nan , 0
2020-0277 , 0 , 0 , 0 , nan , 0
2050-0300 , 0 , 0 , 0 , nan , 0
2020-0455 , 0 , 0 , 0 , nan , 0
2020-0412 , 0 , 0 , 0 , nan , 0
2020-0439 , 0 , 0 , 0 , nan , 0
0306-3747 , 8664 , 991 , 23 , 0.02 , 2
1944-5571 , 33 , 0 , 0 , nan , 0
2300-0783 , 66 , 49 , 0 , 0.0 , 0
1619-1919 , 493 , 436 , 3 , 0.01 , 1
2192-8681 , 493 , 436 , 3 , 0.01 , 1
1866-6116 , 231 , 135 , 816 , 6.04 , 15
1866-6647 , 231 , 135 , 816 , 6.04 , 15
1065-8025 , 433 , 106 , 44 , 0.42 , 3
2192-2624 , 266 , 249 , 10 , 0.04 , 2
2195-6545 , 208 , 191 , 7 , 0.04 , 2
1313-3705 , 73 , 51 , 11 , 0.22 , 2
2162-3945 , 270 , 215 , 1240 , 5.77 , 16
2162-397X , 270 , 215 , 1240 , 5.77 , 16
1848-7718 , 99 , 69 , 75 , 1.09 , 5
2309-3633 , 201 , 126 , 0 , 0.0 , 0
0090-1180 , 348 , 0 , 0 , nan , 0
0364-3107 , 1322 , 116 , 372 , 3.21 , 9
1544-4376 , 1270 , 110 , 350 , 3.18 , 9
2153-7615 , 105 , 97 , 15 , 0.15 , 1
2076-3387 , 117 , 76 , 171 , 2.25 , 6
0751-7696 , 872 , 346 , 51 , 0.15 , 3
1969-6736 , 872 , 346 , 51 , 0.15 , 3
0932-8610 , 582 , 0 , 0 , nan , 0
1179-318X , 103 , 68 , 251 , 3.69 , 9
1547-3368 , 97 , 0 , 0 , nan , 0
2210-6766 , 254 , 224 , 157 , 0.7 , 5
1092-6755 , 434 , 103 , 226 , 2.19 , 8
1544-452X , 429 , 98 , 207 , 2.11 , 8
1889-7304 , 26 , 24 , 0 , 0.0 , 0
0929-5607 , 1454 , 432 , 2977 , 6.89 , 24
1572-8757 , 1227 , 432 , 2977 , 6.89 , 24
1045-1595 , 1216 , 147 , 176 , 1.2 , 6
1524-6817 , 225 , 63 , 60 , 0.95 , 4
2311-0163 , 79 , 63 , 1 , 0.02 , 1
2310-9343 , 79 , 63 , 1 , 0.02 , 1
2187-5219 , 117 , 85 , 85 , 1.0 , 4
2277-9175 , 869 , 606 , 1138 , 1.88 , 11
1065-7355 , 304 , 0 , 0 , nan , 0
2326-747X , 56 , 56 , 56 , 1.0 , 4
0924-3046 , 789 , 222 , 613 , 2.76 , 9
1568-5519 , 789 , 222 , 613 , 2.76 , 9
2194-0266 , 40 , 39 , 10 , 0.26 , 2
2229-726X , 191 , 173 , 132 , 0.76 , 5
2229-6727 , 58 , 40 , 13 , 0.33 , 2
2330-1546 , 50 , 50 , 26 , 0.52 , 3
2119-0275 , 163 , 107 , 143 , 1.34 , 6
1931-4485 , 476 , 212 , 385 , 1.82 , 9
0365-1789 , 247 , 0 , 0 , nan , 0
1614-6832 , 2741 , 1779 , 65356 , 36.74 , 117
1614-6840 , 2 , 0 , 0 , nan , 0
2234-991X , 1133 , 948 , 159 , 0.17 , 5
1474-0346 , 804 , 363 , 3712 , 10.23 , 26
1438-1656 , 4134 , 1262 , 6128 , 4.86 , 28
1527-2648 , 2013 , 0 , 0 , nan , 0
2090-9535 , 15 , 2 , 0 , 0.0 , 0
2090-9543 , 15 , 2 , 0 , 0.0 , 0
1616-301X , 10183 , 4724 , 136028 , 28.8 , 137
1616-3028 , 3129 , 0 , 0 , nan , 0
2192-2640 , 1780 , 1119 , 13060 , 11.67 , 44
0884-2558 , 36 , 0 , 0 , nan , 0
0935-9648 , 19568 , 6435 , 296416 , 46.06 , 222
1521-4095 , 9387 , 0 , 0 , nan , 0
0898-2090 , 23 , 0 , 0 , nan , 0
1057-9257 , 564 , 0 , 0 , nan , 0
1099-0712 , 561 , 0 , 0 , nan , 0
2196-7350 , 1409 , 627 , 3928 , 6.26 , 24
0976-3961 , 916 , 638 , 2541 , 3.98 , 19
0976-397X , 916 , 638 , 2541 , 3.98 , 19
1662-8985 , 142618 , 127341 , 25038 , 0.2 , 15
1662-8958 , 0 , 0 , 0 , nan , 0
2195-1071 , 1354 , 811 , 8133 , 10.03 , 39
2192-8576 , 367 , 268 , 89 , 0.33 , 4
2192-8584 , 367 , 268 , 89 , 0.33 , 4
0929-1881 , 151 , 0 , 0 , nan , 0
1572-8765 , 76 , 0 , 0 , nan , 0
2327-3941 , 129 , 92 , 148 , 1.61 , 5
0921-8831 , 2623 , 964 , 7092 , 7.36 , 30
1568-5527 , 569 , 0 , 0 , nan , 0
2164-6627 , 909 , 730 , 690 , 0.95 , 9
2330-0760 , 87 , 87 , 34 , 0.39 , 3
1936-6612 , 6436 , 4757 , 2740 , 0.58 , 15
1936-7317 , 2841 , 2550 , 1612 , 0.63 , 11
1313-9495 , 0 , 0 , 0 , nan , 0
1314-7668 , 131 , 100 , 62 , 0.62 , 4
1314-7684 , 27 , 23 , 2 , 0.09 , 1
1313-1311 , 1 , 0 , 0 , nan , 0
1314-7609 , 396 , 345 , 116 , 0.34 , 5
1615-4150 , 6434 , 2403 , 43038 , 17.91 , 65
1615-4169 , 2662 , 0 , 0 , nan , 0
1710-2251 , 129 , 0 , 0 , nan , 0
2169-0111 , 84 , 59 , 8 , 0.14 , 1
1178-6949 , 62 , 24 , 25 , 1.04 , 2
0882-6110 , 474 , 187 , 360 , 1.93 , 7
1687-6261 , 205 , 134 , 203 , 1.51 , 6
1687-627X , 206 , 134 , 203 , 1.51 , 6
1793-5369 , 157 , 96 , 415 , 4.32 , 10
1793-7175 , 157 , 96 , 415 , 4.32 , 10
2169-0499 , 128 , 107 , 78 , 0.73 , 4
2169-0502 , 128 , 107 , 78 , 0.73 , 4
2287-528X , 95 , 49 , 83 , 1.69 , 4
0270-3106 , 282 , 0 , 0 , nan , 0
2169-2459 , 75 , 60 , 99 , 1.65 , 4
2169-2467 , 75 , 60 , 99 , 1.65 , 4
2163-1557 , 75 , 37 , 4 , 0.11 , 1
2163-1565 , 75 , 37 , 4 , 0.11 , 1
2163-2839 , 13 , 13 , 3 , 0.23 , 1
1072-4109 , 2312 , 249 , 2155 , 8.65 , 24
2356-6566 , 10 , 10 , 12 , 1.2 , 2
2314-8446 , 11 , 10 , 12 , 1.2 , 2
0737-6146 , 160 , 69 , 33 , 0.48 , 3
2309-3331 , 13 , 13 , 7 , 0.54 , 1
2307-8316 , 381 , 271 , 187 , 0.69 , 6
2040-4700 , 827 , 122 , 54 , 0.44 , 3
2040-4719 , 827 , 122 , 54 , 0.44 , 3
2163-9353 , 136 , 114 , 159 , 1.39 , 6
2163-9361 , 136 , 114 , 159 , 1.39 , 6
2325-7032 , 9 , 6 , 2 , 0.33 , 1
2305-1604 , 0 , 0 , 0 , nan , 0
1743-6753 , 899 , 405 , 1759 , 4.34 , 16
1743-6761 , 888 , 404 , 1759 , 4.35 , 16
0188-7009 , 1034 , 354 , 725 , 2.05 , 9
1661-4909 , 1034 , 354 , 725 , 2.05 , 9
2324-7991 , 267 , 124 , 8 , 0.06 , 1
2324-8009 , 267 , 124 , 8 , 0.06 , 1
1314-7617 , 35 , 25 , 16 , 0.64 , 2
2165-4328 , 199 , 158 , 108 , 0.68 , 4
2165-4336 , 199 , 158 , 108 , 0.68 , 4
1687-7470 , 94 , 62 , 108 , 1.74 , 5
1687-7489 , 95 , 62 , 108 , 1.74 , 5
1687-7594 , 86 , 72 , 142 , 1.97 , 6
1687-7608 , 87 , 72 , 142 , 1.97 , 6
1687-7969 , 257 , 136 , 471 , 3.46 , 11
1687-7977 , 258 , 136 , 471 , 3.46 , 11
0256-1530 , 2593 , 633 , 3438 , 5.43 , 23
1861-9533 , 2593 , 633 , 3438 , 5.43 , 23
2167-7670 , 96 , 50 , 6 , 0.12 , 1
0146-6402 , 208 , 0 , 0 , nan , 0
2329-0870 , 58 , 47 , 22 , 0.47 , 2
1687-8027 , 168 , 96 , 270 , 2.81 , 7
1687-8035 , 169 , 96 , 270 , 2.81 , 7
2162-2183 , 235 , 211 , 323 , 1.53 , 7
2162-2191 , 235 , 211 , 323 , 1.53 , 7
2212-4926 , 227 , 156 , 1741 , 11.16 , 22
2356-6582 , 44 , 36 , 143 , 3.97 , 6
2314-7563 , 45 , 36 , 143 , 3.97 , 6
2356-6590 , 5 , 5 , 3 , 0.6 , 1
2314-7873 , 6 , 5 , 3 , 0.6 , 1
2287-2094 , 21 , 21 , 20 , 0.95 , 2
0065-227X , 340 , 0 , 0 , nan , 0
2330-4154 , 30 , 20 , 1 , 0.05 , 1
2152-7296 , 0 , 0 , 0 , nan , 0
2152-730X , 0 , 0 , 0 , nan , 0
2156-8456 , 770 , 650 , 1180 , 1.82 , 12
2156-8502 , 770 , 650 , 1180 , 1.82 , 12
2203-1413 , 214 , 103 , 1 , 0.01 , 1
2356-6604 , 13 , 13 , 86 , 6.62 , 5
2314-7857 , 14 , 13 , 86 , 6.62 , 5
2168-1589 , 88 , 63 , 73 , 1.16 , 4
2168-1597 , 88 , 63 , 73 , 1.16 , 4
1751-2549 , 174 , 96 , 394 , 4.1 , 10
1756-2201 , 174 , 96 , 394 , 4.1 , 10
1864-8258 , 224 , 103 , 183 , 1.78 , 7
1864-8266 , 224 , 103 , 183 , 1.78 , 7
2326-702X , 25 , 22 , 5 , 0.23 , 1
2080-2218 , 35 , 11 , 13 , 1.18 , 2
2001-6220 , 18 , 15 , 11 , 0.73 , 2
2325-6885 , 15 , 9 , 6 , 0.67 , 1
2160-0392 , 343 , 274 , 774 , 2.82 , 10
2160-0406 , 343 , 274 , 774 , 2.82 , 10
1548-5595 , 1198 , 476 , 2322 , 4.88 , 21
1687-8086 , 236 , 135 , 272 , 2.01 , 6
1687-8094 , 237 , 135 , 272 , 2.01 , 6
2165-3984 , 172 , 131 , 70 , 0.53 , 4
2324-9773 , 117 , 49 , 32 , 0.65 , 3
1674-9278 , 231 , 163 , 437 , 2.68 , 8
2161-8712 , 139 , 89 , 1 , 0.01 , 1
2161-8720 , 139 , 89 , 1 , 0.01 , 1
1895-1171 , 215 , 100 , 489 , 4.89 , 12
0219-5259 , 725 , 239 , 869 , 3.64 , 12
1793-6802 , 724 , 239 , 869 , 3.64 , 12
1284-8535 , 0 , 0 , 0 , nan , 0
1019-7168 , 1097 , 267 , 1174 , 4.4 , 15
1572-9044 , 783 , 267 , 1174 , 4.4 , 15
0975-3273 , 1 , 0 , 0 , nan , 0
0975-9085 , 1 , 0 , 0 , nan , 0
2169-2475 , 52 , 47 , 19 , 0.4 , 2
2169-2483 , 52 , 47 , 19 , 0.4 , 2
2163-2944 , 19 , 19 , 29 , 1.53 , 2
2287-5301 , 82 , 61 , 169 , 2.77 , 6
2287-531X , 0 , 0 , 0 , nan , 0
1687-8108 , 474 , 371 , 805 , 2.17 , 12
1687-8124 , 475 , 371 , 805 , 2.17 , 12
2326-3512 , 50 , 37 , 1 , 0.03 , 1
2326-3520 , 50 , 37 , 1 , 0.03 , 1
0267-4874 , 678 , 0 , 0 , nan , 0
1573-7195 , 566 , 0 , 0 , nan , 0
2329-8863 , 200 , 142 , 26 , 0.18 , 2
2329-888X , 104 , 85 , 16 , 0.19 , 2
1862-5347 , 286 , 145 , 615 , 4.24 , 12
1862-5355 , 286 , 145 , 615 , 4.24 , 12
2090-3359 , 127 , 104 , 171 , 1.64 , 6
2090-3367 , 128 , 104 , 171 , 1.64 , 6
0895-9374 , 822 , 111 , 1369 , 12.33 , 21
1544-0737 , 768 , 111 , 1369 , 12.33 , 21
0882-0880 , 66 , 0 , 0 , nan , 0
1642-395X , 381 , 239 , 569 , 2.38 , 10
0860-6218 , 39 , 39 , 22 , 0.56 , 2
1687-1839 , 339 , 49 , 227 , 4.63 , 9
1687-1847 , 2429 , 1449 , 2552 , 1.76 , 17
2351-9797 , 108 , 64 , 31 , 0.48 , 3
1757-0972 , 233 , 136 , 137 , 1.01 , 6
2042-8324 , 0 , 0 , 0 , nan , 0
2166-2630 , 161 , 126 , 158 , 1.25 , 6
2166-2649 , 161 , 126 , 158 , 1.25 , 6
1538-0637 , 53 , 0 , 0 , nan , 0
2160-729X , 269 , 200 , 3 , 0.01 , 1
2160-7303 , 269 , 200 , 3 , 0.01 , 1
1582-7445 , 684 , 386 , 856 , 2.22 , 10
1844-7600 , 684 , 386 , 856 , 2.22 , 10
2356-6655 , 44 , 34 , 61 , 1.79 , 3
2314-7636 , 45 , 34 , 61 , 1.79 , 3
2356-6663 , 18 , 18 , 46 , 2.56 , 4
2314-7881 , 19 , 18 , 46 , 2.56 , 4
2356-6671 , 20 , 17 , 13 , 0.76 , 3
2314-7644 , 21 , 17 , 13 , 0.76 , 3
2356-668X , 22 , 18 , 13 , 0.72 , 2
2314-7903 , 23 , 18 , 13 , 0.72 , 2
2328-0514 , 111 , 71 , 0 , 0.0 , 0
2328-0506 , 111 , 71 , 0 , 0.0 , 0
2287-6316 , 54 , 34 , 32 , 0.94 , 3
0965-9978 , 2837 , 670 , 4793 , 7.15 , 25
0141-1195 , 920 , 0 , 0 , nan , 0
0961-3552 , 54 , 0 , 0 , nan , 0
2331-1991 , 91 , 55 , 60 , 1.09 , 4
2331-2017 , 91 , 55 , 60 , 1.09 , 4
2356-6698 , 12 , 11 , 11 , 1.0 , 2
2314-7652 , 13 , 11 , 11 , 1.0 , 2
2164-5485 , 207 , 153 , 6 , 0.04 , 1
2164-5493 , 207 , 153 , 6 , 0.04 , 1
1093-0191 , 293 , 0 , 0 , nan , 0
2234-1722 , 108 , 88 , 148 , 1.68 , 5
2328-4846 , 55 , 39 , 72 , 1.85 , 4
2328-4854 , 55 , 39 , 72 , 1.85 , 4
0931-4202 , 265 , 0 , 0 , nan , 0
8755-9668 , 105 , 0 , 0 , nan , 0
1687-7101 , 214 , 157 , 284 , 1.81 , 8
1687-711X , 215 , 157 , 284 , 1.81 , 8
2324-9021 , 8 , 7 , 4 , 0.57 , 2
1179-9870 , 64 , 60 , 49 , 0.82 , 3
1615-715X , 713 , 257 , 290 , 1.13 , 6
1615-7168 , 586 , 257 , 290 , 1.13 , 6
1680-7359 , 771 , 144 , 464 , 3.22 , 11
2163-3967 , 288 , 204 , 22 , 0.11 , 3
2163-3975 , 288 , 204 , 22 , 0.11 , 3
2079-0570 , 345 , 272 , 125 , 0.46 , 3
2079-0589 , 345 , 272 , 125 , 0.46 , 3
1382-4996 , 1088 , 390 , 2457 , 6.3 , 23
1573-1677 , 880 , 390 , 2457 , 6.3 , 23
1687-9104 , 250 , 171 , 1035 , 6.05 , 15
1687-9112 , 251 , 171 , 1035 , 6.05 , 15
2356-6744 , 10 , 10 , 19 , 1.9 , 3
2314-7709 , 11 , 10 , 19 , 1.9 , 3
1687-7357 , 902 , 643 , 3008 , 4.68 , 23
1687-7365 , 903 , 643 , 3008 , 4.68 , 23
2327-0438 , 104 , 79 , 34 , 0.43 , 3
2327-0446 , 104 , 79 , 34 , 0.43 , 3
1687-5893 , 151 , 99 , 393 , 3.97 , 8
1687-5907 , 152 , 99 , 393 , 3.97 , 8
2054-7412 , 79 , 52 , 9 , 0.17 , 1
2164-2648 , 156 , 132 , 93 , 0.7 , 4
2164-2656 , 156 , 132 , 93 , 0.7 , 4
0975-3265 , 1 , 0 , 0 , nan , 0
0975-9093 , 1 , 0 , 0 , nan , 0
2212-9626 , 39 , 39 , 114 , 2.92 , 6
1572-0977 , 87 , 0 , 0 , nan , 0
2161-6817 , 58 , 50 , 145 , 2.9 , 6
2161-6825 , 58 , 50 , 145 , 2.9 , 6
1734-9338 , 480 , 336 , 47 , 0.14 , 2
2328-4927 , 53 , 37 , 4 , 0.11 , 1
2328-4935 , 53 , 37 , 4 , 0.11 , 1
2203-4714 , 698 , 469 , 14 , 0.03 , 2
0735-004X , 239 , 90 , 26 , 0.29 , 2
1040-2608 , 395 , 141 , 677 , 4.8 , 11
2163-1387 , 42 , 42 , 74 , 1.76 , 5
2165-333X , 76 , 58 , 37 , 0.64 , 2
2165-3348 , 76 , 58 , 37 , 0.64 , 2
2327-4034 , 67 , 53 , 2 , 0.04 , 1
2327-4050 , 67 , 53 , 2 , 0.04 , 1
2169-2718 , 37 , 33 , 14 , 0.42 , 2
2169-2726 , 37 , 33 , 14 , 0.42 , 2
1534-6013 , 20 , 0 , 0 , nan , 0
2309-2661 , 11 , 10 , 1 , 0.1 , 1
2095-3127 , 174 , 125 , 271 , 2.17 , 7
2195-3597 , 174 , 125 , 271 , 2.17 , 7
2331-012X , 34 , 20 , 1 , 0.05 , 1
2331-0146 , 34 , 20 , 1 , 0.05 , 1
2327-2503 , 70 , 55 , 61 , 1.11 , 3
2162-531X , 311 , 266 , 686 , 2.58 , 12
2162-5328 , 311 , 266 , 686 , 2.58 , 12
2234-0912 , 101 , 80 , 131 , 1.64 , 6
2306-9325 , 47 , 46 , 21 , 0.46 , 2
2306-9317 , 47 , 46 , 21 , 0.46 , 2
1687-8434 , 1920 , 1225 , 2571 , 2.1 , 17
1687-8442 , 1921 , 1225 , 2571 , 2.1 , 17
1730-2439 , 142 , 55 , 9 , 0.16 , 1
2083-4799 , 216 , 101 , 12 , 0.12 , 1
1687-9120 , 579 , 358 , 561 , 1.57 , 10
1687-9139 , 580 , 358 , 561 , 1.57 , 10
1463-6441 , 9 , 0 , 0 , nan , 0
1930-5346 , 411 , 181 , 526 , 2.91 , 9
1687-8132 , 481 , 480 , 455 , 0.95 , 7
1687-8140 , 2638 , 1670 , 1525 , 0.91 , 11
1179-7258 , 412 , 234 , 360 , 1.54 , 9
2249-9466 , 1 , 0 , 0 , nan , 0
2249-9474 , 1 , 0 , 0 , nan , 0
1896-1126 , 554 , 285 , 1135 , 3.98 , 13
1898-4002 , 105 , 1 , 0 , 0.0 , 0
2356-6752 , 70 , 35 , 96 , 2.74 , 6
2314-758X , 71 , 35 , 96 , 2.74 , 6
2044-1282 , 309 , 228 , 379 , 1.66 , 8
2044-1290 , 0 , 0 , 0 , nan , 0
1753-0180 , 141 , 0 , 0 , nan , 0
2042-8332 , 0 , 0 , 0 , nan , 0
1687-9309 , 903 , 561 , 1546 , 2.76 , 13
1687-9317 , 904 , 561 , 1546 , 2.76 , 13
2165-3402 , 545 , 409 , 731 , 1.79 , 9
2165-3410 , 545 , 409 , 731 , 1.79 , 9
2327-0810 , 51 , 41 , 2 , 0.05 , 1
2327-0829 , 51 , 41 , 2 , 0.05 , 1
2329-938X , 10 , 10 , 3 , 0.3 , 1
0741-9738 , 46 , 0 , 0 , nan , 0
2161-6728 , 34 , 32 , 57 , 1.78 , 4
2161-6752 , 34 , 32 , 57 , 1.78 , 4
0378-4487 , 373 , 0 , 0 , nan , 0
0001-8716 , 207 , 0 , 0 , nan , 0
1687-5680 , 175 , 90 , 197 , 2.19 , 7
1687-5699 , 176 , 90 , 197 , 2.19 , 7
2234-1544 , 5 , 4 , 2 , 0.5 , 1
2234-1552 , 5 , 4 , 2 , 0.5 , 1
2287-237X , 85 , 59 , 214 , 3.63 , 6
2169-0510 , 127 , 98 , 436 , 4.45 , 10
2169-0529 , 127 , 98 , 436 , 4.45 , 10
2043-6254 , 35 , 0 , 0 , nan , 0
2043-6262 , 582 , 405 , 1129 , 2.79 , 12
1536-0903 , 1442 , 421 , 1312 , 3.12 , 15
2356-6779 , 19 , 17 , 8 , 0.47 , 1
2314-792X , 20 , 17 , 8 , 0.47 , 1
2093-4734 , 6 , 5 , 0 , 0.0 , 0
2234-1471 , 6 , 5 , 0 , 0.0 , 0
2326-9766 , 15 , 13 , 0 , 0.0 , 0
0960-5428 , 191 , 0 , 0 , nan , 0
2356-6787 , 17 , 17 , 12 , 0.71 , 2
2314-789X , 18 , 17 , 12 , 0.71 , 2
2191-9496 , 201 , 94 , 53 , 0.56 , 4
2191-950X , 201 , 94 , 53 , 0.56 , 4
1687-7276 , 6 , 0 , 0 , nan , 0
1687-7284 , 6 , 0 , 0 , nan , 0
1687-9562 , 81 , 61 , 70 , 1.15 , 4
1687-9570 , 82 , 61 , 70 , 1.15 , 4
2356-6795 , 27 , 20 , 17 , 0.85 , 3
2314-7725 , 28 , 20 , 17 , 0.85 , 3
2156-5376 , 669 , 492 , 8360 , 16.99 , 44
1947-5721 , 152 , 95 , 160 , 1.68 , 6
1947-573X , 152 , 95 , 160 , 1.68 , 6
1687-9147 , 117 , 79 , 105 , 1.33 , 5
1687-9155 , 118 , 79 , 105 , 1.33 , 5
1687-6393 , 189 , 120 , 366 , 3.05 , 10
1687-6407 , 190 , 120 , 366 , 3.05 , 10
1943-8206 , 95 , 52 , 2411 , 46.37 , 26
1687-563X , 169 , 102 , 319 , 3.13 , 8
1687-5648 , 170 , 102 , 319 , 3.13 , 8
2356-6825 , 36 , 29 , 23 , 0.79 , 2
2314-8233 , 37 , 29 , 23 , 0.79 , 2
2090-3464 , 167 , 143 , 566 , 3.96 , 12
2090-3472 , 197 , 171 , 650 , 3.8 , 12
2169-9712 , 63 , 43 , 59 , 1.37 , 5
2169-9720 , 63 , 43 , 59 , 1.37 , 5
0065-3101 , 239 , 98 , 248 , 2.53 , 8
2310-0575 , 10 , 9 , 4 , 0.44 , 1
2167-1052 , 172 , 149 , 24 , 0.16 , 2
1687-6334 , 157 , 117 , 343 , 2.93 , 8
1687-6342 , 158 , 117 , 343 , 2.93 , 8
2169-2599 , 48 , 41 , 0 , 0.0 , 0
2169-2602 , 48 , 41 , 0 , 0.0 , 0
1687-7985 , 123 , 89 , 495 , 5.56 , 11
1687-7993 , 124 , 89 , 495 , 5.56 , 11
2164-0386 , 190 , 132 , 120 , 0.91 , 5
2164-0408 , 190 , 132 , 120 , 0.91 , 5
2334-3400 , 61 , 35 , 1 , 0.03 , 1
2334-3478 , 61 , 35 , 1 , 0.03 , 1
2225-0638 , 3 , 2 , 2 , 1.0 , 1
1403-8196 , 423 , 55 , 103 , 1.87 , 5
1651-1948 , 381 , 55 , 103 , 1.87 , 5
1674-9928 , 72 , 72 , 59 , 0.82 , 3
0730-6679 , 1746 , 459 , 1448 , 3.15 , 14
1098-2329 , 1035 , 0 , 0 , nan , 0
2164-5639 , 42 , 41 , 7 , 0.17 , 1
2164-5663 , 42 , 41 , 7 , 0.17 , 1
2090-181X , 91 , 78 , 160 , 2.05 , 7
2090-1828 , 92 , 78 , 160 , 2.05 , 7
2090-3480 , 89 , 75 , 352 , 4.69 , 11
2090-3499 , 117 , 101 , 506 , 5.01 , 12
1854-6250 , 126 , 79 , 85 , 1.08 , 4
1855-6531 , 126 , 79 , 85 , 1.08 , 4
2356-685X , 23 , 23 , 24 , 1.04 , 3
2314-7768 , 24 , 23 , 24 , 1.04 , 3
1671-3710 , 1132 , 868 , 100 , 0.12 , 4
2160-7273 , 693 , 431 , 9 , 0.02 , 1
2160-7281 , 693 , 431 , 9 , 0.02 , 1
2356-6868 , 50 , 30 , 43 , 1.43 , 4
2314-7784 , 51 , 30 , 43 , 1.43 , 4
1867-1152 , 210 , 142 , 82 , 0.58 , 5
1869-6090 , 210 , 142 , 82 , 0.58 , 5
2160-0368 , 503 , 407 , 228 , 0.56 , 5
2160-0384 , 503 , 407 , 228 , 0.56 , 5
1684-9973 , 728 , 235 , 274 , 1.17 , 7
0860-6161 , 4 , 0 , 0 , nan , 0
1734-4948 , 141 , 113 , 4 , 0.04 , 1
2169-267X , 126 , 94 , 265 , 2.82 , 8
2169-2688 , 126 , 94 , 265 , 2.82 , 8
1073-4449 , 164 , 0 , 0 , nan , 0
1528-8455 , 1 , 0 , 0 , nan , 0
2330-0744 , 46 , 31 , 14 , 0.45 , 2
2330-0752 , 46 , 31 , 14 , 0.45 , 2
2049-6729 , 63 , 41 , 26 , 0.63 , 3
2049-6737 , 63 , 41 , 26 , 0.63 , 3
2168-9695 , 111 , 81 , 13 , 0.16 , 2
2287-4976 , 10 , 10 , 6 , 0.6 , 2
1754-730X , 224 , 115 , 381 , 3.31 , 9
2049-8535 , 224 , 115 , 381 , 3.31 , 9
1992-0636 , 265 , 146 , 420 , 2.88 , 8
1662-0356 , 2138 , 499 , 360 , 0.72 , 6
2080-4075 , 273 , 125 , 33 , 0.26 , 3
2299-8624 , 177 , 113 , 32 , 0.28 , 3
2164-5191 , 62 , 47 , 49 , 1.04 , 3
2164-5205 , 62 , 47 , 49 , 1.04 , 3
1527-7941 , 2111 , 632 , 1208 , 1.91 , 15
1041-7826 , 1317 , 461 , 5 , 0.01 , 1
2169-2556 , 335 , 121 , 2 , 0.02 , 1
2169-2564 , 335 , 121 , 2 , 0.02 , 1
2055-0286 , 657 , 398 , 24 , 0.06 , 2
1687-8655 , 73 , 48 , 69 , 1.44 , 3
1687-8663 , 74 , 48 , 69 , 1.44 , 3
1441-7049 , 262 , 0 , 0 , nan , 0
1742-9528 , 0 , 0 , 0 , nan , 0
2327-3569 , 10 , 9 , 2 , 0.22 , 1
0065-3411 , 286 , 112 , 559 , 4.99 , 12
1793-6179 , 33 , 5 , 1 , 0.2 , 1
1793-7124 , 33 , 5 , 1 , 0.2 , 1
1536-2426 , 240 , 84 , 44 , 0.52 , 3
1936-0835 , 240 , 84 , 44 , 0.52 , 3
1313-6550 , 1 , 0 , 0 , nan , 0
